p_Pa,pressure_ratio_local,T_is_K,rho_is_kg_m3,h_is_J_kg,a_is_m_s,c_is_m_s,Ma_is,T_act_K,rho_act_kg_m3,h_act_J_kg,s_act_J_kgK,a_act_m_s,c_act_m_s,Ma_act
1378383.4586466164,2.901859912940245,392.9242819770119,73.09188518569081,482203.6716248182,128.13525560565037,145.47036927966334,1.1352876192588526,393.34875470344605,72.88682821499295,482683.72640722385,1793.3959153343062,128.40829656466045,142.13204696179636,1.106875885470728
1373308.2706766918,2.891175306687772,392.76397874924055,72.78297302762124,482134.08872066543,128.21785005332558,145.94791586955643,1.138280791706123,393.19930737086304,72.57419937361517,482625.8401121035,1793.426160328306,128.49694504925418,142.53873636240425,1.1092772385193104
1368233.082706767,2.8804907004352986,392.6033457508953,72.47445859710037,482064.21004906704,128.30044359421632,146.42592492405126,1.141273723005678,393.0495984091655,72.26200270191953,482567.70776686707,1793.4565567001823,128.5855924827063,142.94598999014923,1.1116796775608768
1363157.894736842,2.869806094182825,392.4423803402267,72.16634112012372,481994.0334704849,128.38303538330325,146.90440649288976,1.1442664994972949,392.899625630168,71.95023729956289,482509.3275916243,1793.4871056220547,128.67423806326104,143.3538154523604,1.1140832664723637
1358082.7067669174,2.859121487930352,392.28107984522075,71.85861982064348,481923.55682207295,128.46562457338655,147.3833706489714,1.1472592075771835,392.74938682057507,71.63890226477356,482450.69778709486,1793.5178082794196,128.76288098829755,143.76222039815696,1.1164880693468064
1353007.5187969925,2.848436881677879,392.1194415631684,71.5512939205821,481852.77791733306,128.54821031501368,147.8628274899809,1.1502519337113741,392.59887974163064,71.32799669437004,482391.81653432234,1793.548665871355,128.8515204542667,144.1712125195363,1.1188941505017556
1347932.3308270676,2.8377522754254056,391.9574627602269,71.24436263984592,481781.6945457657,128.6307917564045,148.3427871400109,1.1532447644490607,392.4481021287605,71.01751968377887,482332.6819943833,1793.579679610733,128.94015565662696,144.58079955246967,1.1213015744877368
1342857.142857143,2.8270676691729326,391.79514067097097,70.93782519633886,481710.3044725116,128.71336804337398,148.82325975120565,1.156237786436099,392.29705169120575,70.7074703270542,482273.2923080894,1793.6108507244228,129.0287857897764,144.99098927802106,1.1237104060969116
1337781.954887218,2.816383062920459,391.63247249793795,70.63168080597477,481638.605437991,128.79593831925484,149.30425550538078,1.1592310864282898,392.1457261116531,70.3978477168935,482213.64559568727,1793.6421804535187,129.1174100469872,145.40178952345616,1.1261207103716138
1332706.7669172932,2.8056984566679857,391.469455411162,70.32592868269012,481566.59515753033,128.87850172481674,149.78578461568813,1.1622247513050152,391.9941230458538,70.08865094465621,482153.7399565479,1793.6736700535507,129.20602762033494,145.813208163397,1.1285325526132681
1327631.5789473683,2.795013850415512,391.30608654770066,70.02056803845602,481494.27132098755,128.96105739818447,150.2678573282486,1.1652188680826068,391.84224012223876,69.77987910037946,482093.57346885494,1793.705320794715,129.29463770062912,146.22525312095752,1.1309459983911305
1322556.3909774437,2.784329244163039,391.14236301115227,69.71559808328921,481421.631592367,129.04360447475494,150.75048392381345,1.1682135239279143,391.6900749415245,69.47153127279448,482033.1441892842,1793.7371339621027,129.38323947734114,146.637932368912,1.1333611135512855
1317481.2030075188,2.7736446379105657,390.97828187116386,69.41101802526335,481348.67360942916,129.12614208711145,151.2336747194211,1.1712088061718393,391.537625076312,69.16360654934186,481972.4501526793,1793.769110855934,129.47183213853165,147.05125393086385,1.135777964225629
1312406.015037594,2.7629600316580922,390.81384016292805,69.10682707051991,481275.3949832887,129.20866936493562,151.71744007008735,1.1742048023231182,391.3848880706757,68.85610401618814,481911.489371717,1793.8012527917913,129.56041487077343,147.46522588245685,1.1381966168412019
1307330.8270676692,2.7522754254056196,390.64903488667346,68.80302442327789,481201.7932980114,129.29118543491896,152.2017903704656,1.1772016000818486,391.2318614397491,68.54902275823862,481850.25983657193,1793.8335611008708,129.64898685907824,147.87985635256112,1.1406171381292698
1302255.6390977444,2.741590819153146,390.48386300714185,68.49960928584329,481127.86611019785,129.37368942067167,152.68673605654905,1.18019928735334,391.0785426692969,68.24236185915306,481788.7595145704,1793.8660371302235,129.73754728681644,148.29515352450719,1.1430395951348198
1297180.4511278195,2.7309062129006727,390.3183214530567,68.19658085861883,481053.6109485613,129.45618044262892,153.17228760737174,1.1831979522619478,390.92492921528265,67.93612040135875,481726.98634983925,1793.8986822430097,129.82609533563888,148.71112563732237,1.1454640552260322
1292105.2631578948,2.7202216066481997,390.1524071165815,67.89393834011204,480979.025313498,129.53865761795657,153.6584555467157,1.1861976831649337,390.771018503426,67.63029746606404,481664.93826294807,1793.9314978187585,129.91463018539542,149.1277809869839,1.1478905861038917
1287030.07518797,2.709537000395726,389.98611685276614,67.5916809269438,480904.1066766477,129.62112006045325,154.1452504448406,1.189198568666508,390.6168079287512,67.32489213327105,481602.6131505439,1793.9644852536308,130.00315101405215,149.5451279276935,1.1503192558119537
1281954.887218045,2.6988523941432527,389.81944747898353,67.28980781385592,480828.85248044616,129.70356688045155,154.63268292022113,1.1922006976319077,390.4622948551275,67.01990348178809,481540.0088849789,1793.9976459606828,130.09165699760726,149.96317487316745,1.1527501327462197
1276879.6992481202,2.6881677878907793,389.6523957743546,66.98831819371834,480753.2601376701,129.7859971847168,155.1207636412927,1.1952041592015388,390.3074766148002,66.71533058924108,481477.12331393163,1794.030981370145,130.18014731000545,150.38193029794076,1.1551832856651147
1271804.5112781955,2.6774831816383062,389.48495847916104,66.6872112575361,480677.3270309702,129.86841007634294,155.60950332822733,1.1982090428053485,390.1523505079107,66.41117253208571,481413.9542600188,1794.064492929698,130.26862112304886,150.8014027387024,1.1576187836997116
1266729.3233082707,2.6667985753858328,389.3171322942484,66.38648619445485,480601.05051239923,129.95080465464824,156.09891275470022,1.2012154381771016,389.9969138020102,66.10742838561681,481350.49952040263,1794.0981821047594,130.3570776063097,151.22160079562943,1.1600566963639096
1261654.1353383458,2.6561139691333597,389.14891388041474,66.08614219176718,480524.42790292704,130.03318001506622,156.5890027496947,1.2042234353689698,389.8411637315603,65.80409722398008,481286.7568663872,1794.1320503787742,130.44551592703723,151.6425331337602,1.1624970935649424
1256578.9473684211,2.6454293628808867,388.9802998577883,65.78617843491759,480447.4564919475,130.1155352490361,157.0797841993136,1.207233124766147,389.6850974974253,65.5011781201809,481222.7240430086,1794.1660992535092,130.53393525006564,152.06420848437944,1.1649400456139467
1251503.7593984962,2.6347447566284132,388.811286805192,65.48659410750727,480370.13353677496,130.1978694438897,157.5712680486137,1.2102445971016513,389.5287122663524,65.19867014609468,481158.39876861544,1794.2003302493526,130.62233473771795,152.48663564643,1.167385623236748
1246428.5714285714,2.6240601503759398,388.6418712594966,65.18738839129784,480292.4562621329,130.28018168273798,158.0634653034412,1.2132579434711097,389.3720051704455,64.89657237247401,481093.7787344444,1794.2347449056344,130.71071354971127,152.90982348792755,1.1698338975846354
1241353.3834586467,2.6133755441234667,388.4720497149575,64.88856046621534,480214.42185962864,130.3624710443525,158.5563870323132,1.2162732553479172,389.2149733066227,64.59488386895843,481028.8616041823,1794.2693447809283,130.79907084305606,153.33378094742662,1.172284940245559
1236278.1954887218,2.6026909378709933,388.3018186225418,64.59010951035287,480136.0274872207,130.4447366030469,159.05004436829486,1.219290624598339,389.0576137360674,64.29360370408097,480963.6450135235,1794.304131453383,130.887405771957,153.75851703548307,1.1747388232552645
1231203.007518797,2.59200633161852,388.1311743892379,64.29203469997361,480057.2702686726,130.52697742855378,159.54444851091733,1.2223101434969394,388.8999234836639,63.992730945276335,480898.1265697155,1794.3391065210421,130.97571748770858,154.18404083616102,1.1771956191087896
1226127.819548872,2.5813217253660463,387.96011337735365,63.994335209512336,479978.1472929982,130.60919258590056,160.0396107280993,1.2253319047420235,388.74189953742496,63.69226465888691,480832.30385109724,1794.3742716021875,131.06400513859174,154.6103615085467,1.1796554007719833
1221052.6315789474,2.5706371191135737,387.78863190379866,63.69701021157679,479898.65561389405,130.69138113528234,160.53554235810174,1.2283560014713355,388.58353884790665,63.39220391016873,480766.1744066272,1794.4096283356791,131.15226786976658,155.03748828829623,1.182118241693293
1215977.4436090225,2.5599525128611003,387.6167262393511,63.400058876949025,479818.79224916,130.773542131931,161.03225481150653,1.2313825272779488,388.42483832760786,63.09254776329771,480699.7357554012,1794.4451783812988,131.24050482316287,155.46543048921063,1.1845842158157582
1210902.2556390977,2.549267906608627,387.4443926079115,63.10348037458487,479738.554180109,130.85567462598354,161.52975957321294,1.2344115762262753,388.26579485036234,62.79329528137414,480632.9853861614,1794.4809234201166,131.3287151373691,155.8941975048306,1.1870533975891422
1205827.067669173,2.5385833003561538,387.271627185738,62.807273871614136,479657.9383509643,130.9377776623461,162.02806820446085,1.237443242868291,388.1064052507145,62.4944455264271,480565.92075679504,1794.5168651548502,131.41689794751946,156.32379881005932,1.1895258619822717
1200751.8796992481,2.5278986941036803,387.09842610066715,62.51143853333971,479576.9416682423,131.019850280555,162.52719234489172,1.2404776222600584,387.94666632328193,62.195997559418885,480498.53929382074,1794.553005310236,131.5050523851768,156.75424396282386,1.1920016844956836
1195676.6917293232,2.517214087851207,386.9247854313189,62.21597352323562,479495.56100012583,131.10189151463638,163.02714371461678,1.243514809978285,387.7865748047188,61.89795044660828,480430.83839186735,1794.5893455847965,131.59317756836464,157.18554260574754,1.1944809412637467
1190601.5037593986,2.506529481598734,386.75070120628254,61.92087800294535,479413.793175822,131.1839003929611,163.52793411632754,1.2465549021372284,387.62612744321194,61.60030323384147,480362.8154131396,1794.6258878474257,131.68127264122737,157.61770446786366,1.1969637087067155
1185526.3157894737,2.4958448753462603,386.57616940328745,61.62615113227884,479331.6349849064,131.26587593809765,164.02957543743491,1.2495979954058125,387.4653208917169,61.30305498550743,480294.46768687264,1794.6626338410733,131.76933671370415,158.05073936635887,1.1994500640900732
1180451.1278195488,2.485160269093787,386.4011859483547,61.33179206920931,479249.08317665494,131.34781716666134,164.53207965223103,1.2526441870249254,387.30415177849,61.00620475833481,480225.7925087761,1794.699585382394,131.85736890185842,158.48465720834218,1.2019400851711404
1175375.9398496242,2.4744756628413143,386.2257467149316,61.037799969868985,479166.1344593611,131.42972308916103,165.03545882408363,1.2556935748249634,387.1426166884827,60.70975160799145,480156.78714046633,1794.7367443120838,131.9453683175743,158.919467992645,1.204433850304982
1170300.7518796993,2.463791056588841,386.0498475230061,60.744173988544944,479082.78549963614,131.51159270984098,165.5397251076783,1.2587462572437615,386.9807121626044,60.41369458909024,480087.44880888396,1794.7741124952643,132.03333406841756,159.35518181166893,1.2069314384585155
1165225.5639097744,2.4531064503363673,385.8734841382035,60.45091327767348,478999.0329216985,131.59342502652126,166.0448907512692,1.2618023333445771,386.8184346969849,60.11803275518882,480017.77470570273,1794.8116918219146,132.1212652575019,159.79180885324666,1.2094329292246435
1160150.3759398495,2.442421844083894,385.6966522708625,60.158016987834316,478914.87330664566,131.67521903043325,166.5509680989776,1.264861902834456,386.6557807422213,59.82276515878813,479947.76198672416,1794.849484207319,132.2091609833538,160.22935940254413,1.2119384028366862
1155075.1879699249,2.431737237831421,385.51934757509156,59.865484267744094,478830.30319170875,131.75697370605224,167.05796959313398,1.2679250660829362,386.4927467026042,59.52789085133227,479877.4077712569,1794.8874915925119,132.29702033977085,160.66784384401294,1.214447940183225
1150000.0,2.4210526315789473,385.3415656478047,59.57331426424888,478745.31906949455,131.83868803092588,167.56590777663837,1.2709919241409002,386.32932893533297,59.233408883205435,479806.7091414867,1794.9257159447473,132.38484241568165,161.10727266335505,1.2169616228229998
1144924.8120300751,2.410368025326474,385.163302027735,59.281506122316685,478659.9173872077,131.9203609754993,168.07479529537622,1.2740625787598598,386.1655237497087,58.9393183037299,479735.6631418288,1794.964159257965,132.47262629499903,161.54765644954557,1.2194795330002766
1139849.6240601505,2.399683419074001,384.9845521944284,58.99005898502828,478574.09454585897,132.00199150293648,168.5846449006553,1.2771371324114076,386.00132740631346,58.64561816116216,479664.26677826984,1795.0028235532827,132.5603710564729,161.9890058968765,1.2220017536603496
1134774.4360902256,2.3889988128215274,384.8053115672117,58.69897199356838,478487.84689945146,132.0835785689366,169.0954694517126,1.280215688307225,385.83673611616643,58.35230750268981,479592.51701769046,1795.0417108794818,132.6480757735372,162.43133180706562,1.2245283684655612
1129699.2481203007,2.378314206569054,384.6255755041418,58.40824428721533,478401.17075415526,132.1651211215475,169.60728191822264,1.2832983504191016,385.6717460398663,58.059385374426334,479520.41078717884,1795.0808233135187,132.73573951415594,162.8746450913717,1.2270594618113497
1124624.060150376,2.3676296003165813,384.4453393009279,58.11787500333043,478314.0623674578,132.2466181009745,170.12009538288655,1.2863852234995865,385.50635328671115,57.766850821406194,479447.9449733238,1795.1201629610391,132.82336134066458,163.31895677278376,1.2295951188428689
1119548.8721804512,2.356944994064108,384.2645981898314,57.82786327734619,478226.51794729906,132.32806843938516,170.63392304404147,1.2894764131028096,385.34055391379974,57.474702887578765,479375.11642149556,1795.1597319569125,132.91094030960835,163.76427798823175,1.2321354254717658
1114473.6842105263,2.3462603878116344,384.0833473385396,57.538208242754436,478138.5336511857,132.4094710607087,171.14877821832852,1.2925720256057676,385.17434392511177,57.182940615802075,479301.92193510866,1795.1995324657662,132.99847547157668,164.21061999085396,1.2346804683933965
1109398.4962406014,2.335575781559161,383.90158184901514,57.248909031093085,478050.1055852857,132.49082488043192,171.66467434340294,1.2956721682299432,385.0077192705683,56.89156304783524,479228.35827486863,1795.2395666825441,133.08596587103443,164.65799415230563,1.2372303351043472
1104323.3082706768,2.324891175306688,383.71929675631816,56.9599647719324,477961.2298035029,132.5721288053899,172.18162498069344,1.2987769490633176,384.84067584507,56.6005692243307,479154.4221580024,1795.2798368330753,133.17341054614906,165.10641196511176,1.239785113920296
1099248.1203007519,2.3142065690542144,383.53648702740134,56.67137459286053,477871.90230652946,132.65338173355167,172.6996438182171,1.3018864770828278,384.67320948751274,56.30995818482573,479080.1102574699,1795.3203451746465,133.26080852861355,165.55588504507543,1.2423448939943023
1094172.932330827,2.303521962801741,383.3531475598793,56.383137619467576,477782.11904087925,132.7345825538025,173.2187446734316,1.3050008621771139,384.50531597978375,56.019728967732384,479005.41920115973,1795.3610939966077,133.34815884346705,166.00642513372338,1.2449097653353638
1089097.7443609023,2.292837356549268,383.1692731807653,56.09525297533046,477691.8758978938,132.81573014571774,173.7389414961723,1.308120215169965,384.3369910549923,55.72988060746137,478930.3455710627,1795.402085646507,133.43546051378735,166.45804410082613,1.247479818781955
1084022.5563909775,2.282152750296795,382.9848586451842,55.80771978199461,477601.1687127336,132.89682337933564,174.26024837159727,1.3112446478438047,384.1682303607215,55.44041214548551,478854.88590243214,1795.4433224322884,133.52271254168227,166.91075394693326,1.2500551461971545
1078947.3684210526,2.2714681440443214,382.79989863504966,55.520537158957154,477509.99326333683,132.97786111492104,174.782679523242,1.3143742729640744,383.9990295098166,55.15132261420383,478779.0366829181,1795.4848067659677,133.6099139354664,167.36456680600529,1.2526358402329514
1073872.180451128,2.2607835377918484,382.61438775771455,55.23370422364764,477418.3452693619,133.05884220272597,175.30624931608725,1.3175092043037164,383.8293840456159,54.862611047415086,478702.79435168725,1795.5265410714271,133.6970636916831,167.8194949480646,1.2552219945164298
1068796.992481203,2.250098931539375,382.4283205445878,54.94722009140855,477326.2203910999,133.1397654827432,175.83097225971918,1.3206495566683971,383.6592894490534,54.5742764777357,478626.1552985185,1795.5685278077906,133.78416079925373,168.27555078192736,1.2578137036298997
1063721.8045112782,2.2394143252869014,382.2416914497184,54.66108387547469,477233.6142283639,133.22062978445487,176.3568630115374,1.3237954459221148,383.4887411375041,54.28631793658585,478549.1158628788,1795.6107694701127,133.87120423927053,168.73274685798364,1.2604110631320267
1058646.6165413533,2.228729719034428,382.0544948483463,54.37529468695203,477140.5223193522,133.30143392657385,176.88393638002742,1.3269469890133367,383.31773446359944,53.99873445417509,478471.6723329776,1795.6532685900747,133.95819298478438,169.1910958710381,1.2630141695794272
1053571.4285714286,2.218045112781955,381.8667250354184,54.08985163479503,477046.94013948384,133.38217671678012,177.41220732810442,1.3301043040016987,383.1462647140163,53.71152505948654,478393.82094479795,1795.6960277367064,134.04512600058814,169.65061066321596,1.265623120548759
1048496.2406015038,2.2073605065294815,381.6783762240687,53.80475382578366,476952.8631002058,133.46285695144968,177.94169097652863,1.3332675100852907,382.9743271082351,53.42468878026106,478315.5578811043,1795.739049517117,134.13200224299376,170.11130422693662,1.2682380146593406
1043421.0526315789,2.196675900277008,381.48944254406206,53.52000036449896,476858.2865477739,133.54347341537752,178.47240260737829,1.3364367276284068,382.80191679726977,53.13822464297994,478236.8792704284,1795.7823365772485,134.2188206596051,170.57318970794094,1.2708589515961763
1038345.8646616542,2.1859912940245354,381.29991804020085,53.23559035329774,476763.20576200355,133.62402488149377,179.00435766760228,1.3396120781899412,382.6290288623667,52.85213167284676,478157.7811860297,1795.825891602652,134.30558018908525,171.03628040839328,1.273486032133556
1033270.6766917293,2.175306687772062,381.1097966706908,52.95152289228656,476667.6159549873,133.70451011057196,179.53757177266095,1.3427936845524928,382.4556583136698,52.56640889376901,478078.2596448292,1795.8697173192725,134.39227976091695,171.50058979006332,1.276119358159277
1028195.4887218045,2.1646220815195885,380.91907230546997,52.66779707929426,476571.51226978697,133.78492785093096,180.0720607102169,1.3459816707518886,382.28180008885647,52.28105532833806,477998.31060632045,1795.9138164942638,134.47891829515893,171.96613147755892,1.27875903269925
1023120.3007518798,2.1539374752671154,380.72773872449284,52.384412009843786,476474.8897790888,133.86527683812918,180.6078404439309,1.349176162107543,382.10744905173726,51.99606999780878,477917.92997145164,1795.9581919368168,134.56549470219485,172.43291926164997,1.2814051599428147
1018045.1127819549,2.143252869014642,380.53578961597555,52.10136677712249,476377.74348382844,133.94555579465117,181.14492711732532,1.3523772852533786,381.93259999082215,51.71145192207782,477837.11358148116,1796.0028464990125,134.65200788247682,172.90096710266158,1.284057845268584
1012969.92481203,2.1325682627621685,380.3432185745951,51.818660471952136,476280.0683117814,134.02576342958557,181.6833370577368,1.3555851681694733,381.75724761785114,51.42720011966132,477755.8572168052,1796.047783076696,134.73845672626237,173.37028913394457,1.2867171952708905
1007894.7368421052,2.121883656509695,380.15001909964496,51.536292182756796,476181.85911611805,134.10589843829604,182.223086780358,1.358799940214422,381.5813865662881,51.14331360767151,477674.1565957559,1796.0930046103733,134.8248401133445,173.84089966543027,1.2893833177868839
1002819.5488721805,2.111199050257222,379.956184593143,51.25426099553063,476083.11067392345,134.18595950208237,182.76419299236673,1.3620217321584267,381.40501138977675,50.859791401792265,477592.0073733693,1796.1385140861235,134.9111569127758,174.31281318726795,1.2920563219242611
997744.3609022556,2.1005144440047485,379.7617083578941,50.97256599380343,475983.81768468034,134.26594528783448,183.30667259714605,1.365250676217114,381.2281165605582,50.57663251625379,477509.405140124,1796.1843145365503,134.9974059825844,174.78604437354235,1.29473631808963
992669.1729323308,2.0898298377522755,379.5665835955009,50.69120625860586,475883.9747687127,134.34585444767615,183.85054269860765,1.3684869060862028,381.05069646784864,50.29383596380604,477426.3454206463,1796.2304090417451,135.0835861694843,175.2606080860881,1.2974234180176056
987593.9849624061,2.0791452314998025,379.37080340432556,50.41018086843324,475783.57646559185,134.42568561859954,184.3958206056045,1.3717305569769096,380.87274541617387,50.01140075569183,477342.82367238356,1796.2768007302743,135.16969630857605,175.73651937838892,1.3001177348005852
982518.7969924812,2.068460625247329,379.17436077739944,50.12948889920742,475682.61723250034,134.50543742209157,184.94252383645383,1.374981765652236,380.6942576236644,49.72932590161768,477258.83528424404,1796.3234927802039,135.25573522304225,176.2137934995723,1.302819382919242
977443.6090225563,2.0577760189948555,378.97724860027745,49.8491294242387,475581.0914425555,134.5851084637483,185.49067012355908,1.3782406704640926,380.51522722030415,49.44761040972475,477174.3755752016,1796.3704884201413,135.34170172383332,176.6924458985013,1.30552847827379
972368.4210526317,2.0470914127423825,378.77945964883884,49.56910151418511,475478.99338308873,134.6646973328807,186.04027741814545,1.3815074113913337,380.33564824613427,49.16625328655832,477089.43979286443,1796.417790930304,135.42759460934536,177.17249222796724,1.308245138216028
967293.2330827068,2.036406806489909,378.58098658702966,49.28940423701111,475376.317253882,134.74420260210943,186.5913638951009,1.3847821300786696,380.155514649413,48.88525353703528,477004.02311200806,1796.4654036436261,135.51341266509118,177.65394834897947,1.3109694815821273
962218.0451127819,2.0257222002374355,378.3818219645467,49.010036657944596,475273.0571653575,134.82362282694908,187.14394795793677,1.3880649698765528,379.9748202847233,48.604610164412094,476918.1206330693,1796.5133299468846,135.59915466335985,178.136830335165,1.3137016287262977
957142.857142857,2.015037593984962,378.1819582144593,48.73099783943311,475169.2071367194,134.90295654537982,187.6980482438729,1.3913560758820984,379.793558911034,48.324322170250134,476831.7273806002,1796.5615732818599,135.68481936286992,178.62115447728365,1.316441701555327
952067.6691729324,2.004352987732489,377.9813876507714,48.452286841097425,475064.7610940497,134.9822022774096,188.25368362902896,1.3946555949808708,379.61172418970915,48.04438855438048,476744.8383016843,1796.610137146529,135.770405508412,179.10693728783755,1.3191898235638733
946992.4812030075,1.9936683814800158,377.78010246591515,48.17390271968482,474959.7128683506,135.06135852462313,188.81087323376465,1.3979636758898912,379.42930968246355,47.76480831486758,476657.44826430763,1796.6590250962865,135.85591183048155,179.59419550582004,1.32194611987084
941917.2932330826,1.9829837752275423,377.57809472817974,47.89584452902047,474854.05619353766,135.14042376971804,189.36963642813137,1.401280469201584,379.246308849265,47.48558044797133,476569.5520556897,1796.708240745205,135.94133704490247,180.08294610156346,1.324710717256523
936842.105263158,1.9722991689750695,377.3753563790714,47.61811131995696,474747.7847043777,135.2193964760296,189.9299928374731,1.4046061274289303,379.0627150461802,47.20670394810791,476481.14438056754,1796.7577877673227,136.02667985244068,180.57320628172636,1.3274837442008358
931766.9172932331,1.961614562722596,377.1718792306013,47.34070214032246,474640.8919343734,135.29827508704156,190.49196234815565,1.4079408050517,378.8785215231619,46.92817780780953,476392.2198594364,1796.807669897976,136.11193893840584,181.0649934943947,1.3302653309224497
926691.7293233082,1.9509299564701226,376.9676549625002,47.06361603486753,474533.3713135889,135.377058025883,191.05556511345102,1.4112846585639551,378.6937214217773,46.65000101768259,476302.7730267404,1796.8578909351572,136.19711297224367,181.55832543432746,1.3330556094190351
921616.5413533836,1.9402453502176495,376.762675119357,46.78685204520977,474425.2161664185,135.45574369481187,191.62082155956057,1.414637846522708,378.5083077728735,46.37217256636455,476212.7983290166,1796.9084547409232,136.282200607116,182.05322004832755,1.3358547135085048
916541.3533834587,1.929560743965176,376.5569311076795,46.5104092097771,474316.41970929294,135.53433047468332,192.1877523918007,1.4180005295979219,378.3222734941793,46.09469144047946,476122.2901229867,1796.9593652428287,136.36720047946912,182.54969554076104,1.3386627788714116
911466.1654135338,1.9188761377127028,376.35041419287285,46.234286563749066,474206.97504832473,135.6128167244035,192.75637860093894,1.4213728706237576,378.13561138784235,45.81755662459179,476031.24267359823,1797.0106264354176,136.45211120859116,183.04777037921417,1.3414799430944186
906390.9774436089,1.9081915314602294,376.1431154961357,45.958483138996634,474096.87517688714,135.69120078036713,193.32672146970188,1.4247550346512514,377.9483141378963,45.54076710115899,475939.65015201055,1797.062242381739,136.5369313961555,183.54746330030517,1.344306345714998
901315.7894736843,1.8975069252077563,375.93502599126856,45.682997964019684,473986.1129731271,135.76948095587989,193.89880257944804,1.4281471890023507,377.76037430765774,45.264321850482666,475847.50663352566,1797.1142172149162,136.62165962575202,184.0487933156495,1.347142128267324
896240.6015037594,1.8868223189552829,375.7261365013934,45.40783006388307,473874.68119740864,135.84765554056287,194.47264381701785,1.4315495033254373,377.57178433705246,44.98821985065746,475754.8060954616,1797.1665551397641,136.70629446240568,184.55177971798264,1.349987434329401
891165.4135338345,1.8761377127028094,375.51643769558035,45.132978460150376,473762.5724896851,135.92572279974115,195.04826738176322,1.4349621496523295,377.38253653986305,44.71246007751945,475661.54241496616,1797.2192604344375,136.7908344520794,185.05644208744982,1.3528424095715188
886090.2255639099,1.8654531064503366,375.3059200853795,44.85844217081583,473649.7793667972,136.00368097381343,195.62569579276544,1.4383853024568638,377.19262310090187,44.4370415045918,475567.7093667695,1797.2723374521481,136.87527812116477,185.5628002980636,1.3557072018060095
881015.037593985,1.854768500197863,375.0945740212524,44.584220210234086,473536.29421969445,136.08152827760372,196.20495189624822,1.4418191387150934,377.00203607310107,44.16196310302939,475473.300620872,1797.3257906229157,136.9596239759565,186.07087452434348,1.3585819610384484
875939.8496240601,1.8440838939453896,374.8823896889028,44.31031158904794,473422.1093105781,136.15926289969383,196.78605887318795,1.4452638379671374,376.8107673745219,43.88722384156147,475378.3097401682,1797.3796244553753,137.04387050211224,186.58068524812944,1.3614668395202227
870864.6616541354,1.8333992876929168,374.66935710549996,44.03671531411382,473307.21676996123,136.23688300173583,197.3690402471358,1.448719582380794,376.61880878527404,43.61282268643273,475282.7301780006,1797.4338435386405,137.12801616409556,187.09225326559306,1.3643619918026622
865789.4736842106,1.8227146814404434,374.4554661157946,43.7634303884249,473191.6085936465,136.3143867177444,197.95391989224407,1.4521865568168666,376.42615194435115,43.3387586013419,475186.55527564546,1797.4884525442185,137.21205940460447,187.60559969443094,1.3672675747925942
860714.2857142857,1.8120300751879699,374.24070638811804,43.49045581103228,473075.27663961257,136.39177215336713,198.54072204153195,1.4556649488964832,376.2327883463686,43.06503054737944,475089.77825972287,1797.5434562279838,137.29599864398054,188.12074598127728,1.3701837478096457
855639.0977443608,1.8013454689354964,374.0250674102679,43.21779057696331,472958.2126248144,136.4690373851337,199.12947129535883,1.459154949070162,376.0387093382104,42.7916374829624,474992.39223953465,1797.5988594322116,137.37983227960194,188.6377139093047,1.3731106726450233
850563.9097744361,1.7906608626830234,373.8085384852693,42.94543367713777,472840.4081218861,136.5461804596817,199.72019263015397,1.4626567506890156,375.8439061155739,42.51857836376783,474894.3902043214,1797.6546670876703,137.46355868525774,189.15652560605764,1.376048513622132
845488.7218045113,1.7799762564305501,373.59110872701126,42.673384098281424,472721.854555748,136.62319939295872,200.31291140738279,1.466170550077943,375.6483697194143,42.24585214266383,474795.7650204405,1797.7108842157802,137.54717621050295,189.67720355149947,1.3789974376588905
840413.5338345864,1.7692916501780767,373.3727670557529,42.401640822837,472602.54320011416,136.70009216940034,200.90765338276603,1.4696965466109484,375.4520910322823,41.97345776963858,474696.5094284597,1797.767515930836,137.63068317999463,190.1997705862933,1.3819576143318881
835338.3458646617,1.7586070439256036,373.15350219349364,42.13020282887259,472482.465173893,136.77685674108164,201.50444471577276,1.473234942788752,375.2550607745512,41.7013941917274,474596.61604016356,1797.8245674423003,137.71407789280667,190.72424992032572,1.3849292159424753
830263.1578947369,1.7479224376731302,372.93330265920486,41.859069089986924,472361.6114374837,136.85349102684398,202.1033119793701,1.4767859443185654,375.0572695005318,41.42966035293714,474496.0773354721,1797.8820440571628,137.7973586217241,191.2506651414676,1.3879124175847335
825187.969924812,1.7372378314206567,372.7121567639151,41.588238575212294,472239.97278895637,136.92999291139262,202.70428217007466,1.4803497601963989,374.8587075944681,41.15825519416862,474394.88565926335,1797.9399511823804,137.8805236125153,191.77904022460658,1.3909073972155916
820112.7819548873,1.7265532251681839,372.49005260564456,41.31771024891436,472117.5398601205,137.00636024436673,203.30738271827946,1.4839266027917037,374.6593652664118,40.887177653136405,474293.03321810224,1797.9982943273897,137.96357108318165,192.30939954093117,1.3939143357269512
815037.5939849624,1.7158686189157104,372.26697806418497,41.04748307068866,471994.3031124692,137.08259083938012,203.9126414989016,1.4875166879346944,374.4592325479665,40.61642666428674,474190.5120768668,1798.05707910669,138.04649922318234,192.84176786750413,1.3969334170201104
